ORIG_TERMINAL_ID,ORIG_DEPT,DEST_TERMINAL_ID,DEST_DEPT,MODE,IMP_EXP_IND,GL_DATE,TRANSPORT_DATE,WB_DATE,ETD,ATD,ETA,ATA,SHIP_TYPE,SERVICE_TYPE,SHIPPER_CODE,SHIPPER_PARENT_ID,SHIPPER_NAME,SHIPPER_INDUSTRY_CODE,SHIPPER_PARENT_NAME,CNEE_CODE,CNEE_PARENT_ID,CNEE_NAME,CNEE_INDUSTRY_CODE,CNEE_PARENT_NAME,CARRIER,FLIGHT_NO,VESSEL_NAME,PORT_LOADING,ORIG_IATA_TC_CODE,ORIG_COUNTRY_CODE,PORT_UNLOADING,DEST_IATA_TC_CODE,DEST_COUNTRY_CODE,CREATED_BY,NUM_PIECES,TEU,CHARGEABLE_WEIGHT,VOLUME_WEIGHT,ACTUAL_WEIGHT,TOTAL_VOLUME,SALESMAN,CONTROLLING_CODE,CONTROLLING_NAME,is_delayed,departure_delay_hours,planned_transit_hours,month,day_of_week
8801,3211,6501,1,A,I,,2026-01-06,2026-01-07,2025-12-27,2025-12-22,2025-12-13,2025-12-07,HOUSE,FCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,PCIU,0011W,KOTA PLUMBAGO,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,68,9.67,450.99,89.655,16699.73,91.18,,302348024,SCHENKER LLC,0,-120.0,-336.0,1,1
8801,3211,6501,1,A,I,,2026-01-22,2025-12-16,2026-01-22,2026-01-09,2026-01-20,2026-01-21,HOUSE,FCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,7ESL,02552W,ESL WASL,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,82,6.4,464.02,76.505,16113.61,39.97,,302348024,SCHENKER LLC,1,-312.0,-48.0,1,3
8801,3211,6501,1,A,I,,2026-01-25,2025-12-15,2026-01-02,2026-01-19,2025-12-08,2026-01-23,HOUSE,LCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,PCIU,0011W,KOTA PLUMBAGO,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,45,5.32,382.92,89.655,2938.89,82.39,,302348024,SCHENKER LLC,1,408.0,-600.0,1,6
8801,3211,6501,1,O,I,,2026-01-20,2025-12-26,2026-01-17,2026-01-12,2025-12-12,2026-01-03,HOUSE,FCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,12WW,008W,VARANYA BHUM,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,74,8.57,495.08,42.04,18500.14,85.32,,302348024,SCHENKER LLC,1,-120.0,-864.0,1,1
8801,3211,6501,1,O,I,,2025-12-19,2026-01-06,2026-01-30,2026-01-10,2025-12-12,2025-12-18,HOUSE,FCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,PCIU,0011W,KOTA PLUMBAGO,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,24,3.15,293.94,89.655,18787.16,59.29,,302348024,SCHENKER LLC,1,-480.0,-1176.0,12,4
5200,300,6501,1,A,I,,2025-12-21,2026-01-26,2025-12-18,2026-01-15,2025-12-20,2025-12-04,HOUSE,FCL,302537367,302422007.0,RECKITT BENCKISER ENA B.V. C/O  ZOBELE ASIA PACIFIC (HONG KONG),,ZOBELE ASIA PACIFIC (HONG KONG) LIMITED (FOR RECKITT BENCKISER),202309530,302422007.0,SOAP & CHEMICALS INDUSTRIAL & TRADING,,SOAPS & CHEMICALS INDUSTRIAL & TRADING CO(RECKITT BENCKISER ONLY),EGLV,1703-082W,EVER LOGIC,CNSHK,TC3,HK,AEJEA,TC2,AE,sdsouz6501,77,8.09,312.04,73.8,6580.01,53.09,,202309530,SOAPS & CHEMICALS INDUSTRIAL & TRADING CO(RECKITT BENCKISER ONLY),0,672.0,48.0,12,6
8811,3211,6501,1,A,I,,2025-12-31,2026-01-24,2025-12-01,2025-12-28,2025-12-07,2025-12-18,HOUSE,FCL,302521817,302422007.0,"QINGDAO LONDON DUREX CO.,LTD.",31-Retailing,"QINGDAO LONDON DUREX CO.,LTD.",202318761,302422007.0,RECKITT BENCKISER ARABIA FZE,,RECKITT BENCKISER ARABIA FZE,HDMU,0022W,HMM RAON,CNTAO,TC3,CN,AEJEA,TC2,AE,sdsouz6501,53,0.47,430.14,25.0,3104.75,3.86,,202318761,RECKITT BENCKISER ARABIA FZE,1,648.0,144.0,12,2
6051,300,6501,1,O,I,,2025-12-27,2025-12-12,2026-01-27,2026-01-09,2026-01-04,2025-12-08,HOUSE,FCL,302269256,302267969.0,HEWLETT-PACKARD SINGAPORE (PRIVATE),51-Computers,HP SINGAPORE (PRIVATE) LIMITED,202321532,302267969.0,HP EUROPE BV,,HP EUROPE BV,EGLV,182W,ITAL UNIVERSO,THLCH,TC3,TH,AEJEA,TC2,AE,prguru6501,33,9.67,399.64,49.41,5821.66,52.23,,302339745,HP INTERNATIONAL SARL,0,-432.0,-552.0,12,5
8801,3211,6501,1,O,I,,2026-01-21,2026-01-24,2025-12-28,2025-12-23,2026-01-06,2026-01-13,HOUSE,LCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,12WW,0011W,KOTA PLUMBAGO,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,49,9.05,129.73,35.86,16180.83,69.5,,302348024,SCHENKER LLC,1,-120.0,216.0,1,2
8811,3211,6501,1,O,I,,2026-01-14,2026-01-14,2025-12-29,2026-01-26,2025-12-24,2026-01-11,HOUSE,FCL,302521817,302422007.0,"QINGDAO LONDON DUREX CO.,LTD.",31-Retailing,"QINGDAO LONDON DUREX CO.,LTD.",202318761,302422007.0,RECKITT BENCKISER ARABIA FZE,,RECKITT BENCKISER ARABIA FZE,HDMU,0022W,HMM RAON,CNTAO,TC3,CN,AEJEA,TC2,AE,sdsouz6501,81,1.98,20.23,25.0,1788.28,15.21,,202318761,RECKITT BENCKISER ARABIA FZE,1,672.0,-120.0,1,2
8801,3211,6501,1,O,I,,2025-12-28,2026-01-07,2025-12-11,2026-01-25,2025-12-30,2026-01-19,HOUSE,FCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,12WW,0011W,KOTA PLUMBAGO,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,84,1.1,294.96,35.86,16557.51,47.87,,302348024,SCHENKER LLC,1,1080.0,456.0,12,6
5304,4100,6501,1,A,I,,2026-01-25,2025-12-14,2025-12-30,2026-01-01,2025-12-20,2025-12-16,HOUSE,FCL,302480912,,JOLLY BOARD PRIVATE LIMITED,89-Others_General merchandise,JOLLY BOARD PRIVATE LIMITED,6027720,,EMIRATES SPECIALITIES CO.(L.L.C.),,EMIRATES SPECIALITIES CO.(L.L.C.),MEDU,IU549R,MSC YOKOHAMA,INNSA,TC3,IN,AEJEA,TC2,AE,prguru6501,82,4.64,367.94,200.0,5107.46,28.87,,302480912,JOLLY BOARD PRIVATE LIMITED,0,48.0,-240.0,1,6
5200,300,6501,1,O,I,,2025-12-17,2026-01-04,2026-01-04,2026-01-21,2026-01-28,2026-01-23,HOUSE,LCL,302537367,302422007.0,RECKITT BENCKISER ENA B.V. C/O  ZOBELE ASIA PACIFIC (HONG KONG),,ZOBELE ASIA PACIFIC (HONG KONG) LIMITED (FOR RECKITT BENCKISER),202309530,302422007.0,SOAP & CHEMICALS INDUSTRIAL & TRADING,,SOAPS & CHEMICALS INDUSTRIAL & TRADING CO(RECKITT BENCKISER ONLY),EGLV,1703-082W,EVER LOGIC,CNSHK,TC3,HK,AEJEA,TC2,AE,sdsouz6501,53,8.49,89.86,73.8,15425.06,70.1,,202309530,SOAPS & CHEMICALS INDUSTRIAL & TRADING CO(RECKITT BENCKISER ONLY),0,408.0,576.0,12,2
6051,300,6501,1,O,I,,2025-12-10,2026-01-18,2026-01-05,2026-01-24,2026-01-29,2025-12-01,HOUSE,LCL,302269256,302267969.0,HEWLETT-PACKARD SINGAPORE (PRIVATE),51-Computers,HP SINGAPORE (PRIVATE) LIMITED,202321532,302267969.0,HP EUROPE BV,,HP EUROPE BV,EGLV,182W,ITAL UNIVERSO,THLCH,TC3,TH,AEJEA,TC2,AE,prguru6501,22,2.14,218.22,49.41,79.14,17.76,,302339745,HP INTERNATIONAL SARL,0,456.0,576.0,12,2
8801,3211,6501,1,O,I,,2026-01-15,2025-12-21,2025-12-21,2025-12-16,2026-01-26,2025-12-29,HOUSE,FCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,7ESL,02552W,ESL WASL,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,16,9.99,100.71,76.505,14509.33,57.83,,302348024,SCHENKER LLC,0,-120.0,864.0,1,3
8801,3211,6501,1,O,I,,2025-12-06,2026-01-26,2026-01-08,2026-01-07,2025-12-11,2026-01-12,HOUSE,LCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,12WW,008W,VARANYA BHUM,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,1,9.78,372.47,42.04,392.81,78.22,,302348024,SCHENKER LLC,1,-24.0,-672.0,12,5
8801,3211,6501,1,A,I,,2026-01-20,2025-12-04,2025-12-19,2025-12-22,2025-12-31,2025-12-27,HOUSE,FCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,PCIU,0011W,KOTA PLUMBAGO,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,22,0.75,452.04,89.655,15418.43,65.05,,302348024,SCHENKER LLC,0,72.0,288.0,1,1
6051,300,6501,1,O,I,,2026-01-25,2026-01-16,2025-12-24,2026-01-28,2026-01-02,2025-12-22,HOUSE,FCL,302269256,302267969.0,HEWLETT-PACKARD SINGAPORE (PRIVATE),51-Computers,HP SINGAPORE (PRIVATE) LIMITED,202321532,302267969.0,HP EUROPE BV,,HP EUROPE BV,EGLV,182W,ITAL UNIVERSO,THLCH,TC3,TH,AEJEA,TC2,AE,prguru6501,76,7.81,402.42,49.41,16253.66,88.56,,302339745,HP INTERNATIONAL SARL,0,840.0,216.0,1,6
8811,3211,6501,1,O,I,,2026-01-01,2026-01-24,2025-12-23,2026-01-19,2025-12-20,2025-12-03,HOUSE,LCL,302521817,302422007.0,"QINGDAO LONDON DUREX CO.,LTD.",31-Retailing,"QINGDAO LONDON DUREX CO.,LTD.",202318761,302422007.0,RECKITT BENCKISER ARABIA FZE,,RECKITT BENCKISER ARABIA FZE,HDMU,0022W,HMM RAON,CNTAO,TC3,CN,AEJEA,TC2,AE,sdsouz6501,83,0.81,154.4,25.0,10869.59,65.42,,202318761,RECKITT BENCKISER ARABIA FZE,0,648.0,-72.0,1,3
8601,3211,6501,1,A,I,,2026-01-08,2025-12-23,2025-12-17,2025-12-01,2026-01-18,2025-12-06,HOUSE,FCL,8028181,,"HONDA MOTORCYCLE(SHANGHAI) CO.,LTD.",,"HONDA MOTORCYCLE (SHANGHAI) CO.,LTD.",302269656,302164078.0,HONDA GULF FZE,,HONDA GULF FZE,ECUI,937W,NORTHERN GUARD,CNSHK,TC3,CN,AEJEA,TC2,AE,prguru6501,47,3.16,458.42,1.868,6203.97,43.91,,302269656,HONDA GULF FZE,0,-384.0,768.0,1,3
5304,4100,6501,1,O,I,,2025-12-09,2026-01-21,2026-01-19,2026-01-24,2025-12-23,2025-12-01,HOUSE,LCL,302480912,,JOLLY BOARD PRIVATE LIMITED,89-Others_General merchandise,JOLLY BOARD PRIVATE LIMITED,6027720,,EMIRATES SPECIALITIES CO.(L.L.C.),,EMIRATES SPECIALITIES CO.(L.L.C.),MEDU,IU549R,MSC YOKOHAMA,INNSA,TC3,IN,AEJEA,TC2,AE,prguru6501,19,2.68,4.71,200.0,17031.1,36.86,,302480912,JOLLY BOARD PRIVATE LIMITED,0,120.0,-648.0,12,1
5200,300,6501,1,O,I,,2026-01-08,2025-12-19,2026-01-29,2026-01-01,2025-12-09,2026-01-19,HOUSE,FCL,302537367,302422007.0,RECKITT BENCKISER ENA B.V. C/O  ZOBELE ASIA PACIFIC (HONG KONG),,ZOBELE ASIA PACIFIC (HONG KONG) LIMITED (FOR RECKITT BENCKISER),202309530,302422007.0,SOAP & CHEMICALS INDUSTRIAL & TRADING,,SOAPS & CHEMICALS INDUSTRIAL & TRADING CO(RECKITT BENCKISER ONLY),EGLV,1703-082W,EVER LOGIC,CNSHK,TC3,HK,AEJEA,TC2,AE,sdsouz6501,82,1.97,408.43,73.8,17060.79,3.77,,202309530,SOAPS & CHEMICALS INDUSTRIAL & TRADING CO(RECKITT BENCKISER ONLY),1,-672.0,-1224.0,1,3
8801,3211,6501,1,O,I,,2025-12-08,2026-01-09,2026-01-21,2026-01-21,2026-01-15,2025-12-10,HOUSE,LCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,12WW,008W,VARANYA BHUM,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,54,5.42,325.22,42.04,7715.72,3.24,,302348024,SCHENKER LLC,0,0.0,-144.0,12,0
5200,300,6501,1,O,I,,2026-01-05,2026-01-07,2026-01-18,2025-12-08,2026-01-02,2025-12-23,HOUSE,LCL,302537367,302422007.0,RECKITT BENCKISER ENA B.V. C/O  ZOBELE ASIA PACIFIC (HONG KONG),,ZOBELE ASIA PACIFIC (HONG KONG) LIMITED (FOR RECKITT BENCKISER),202309530,302422007.0,SOAP & CHEMICALS INDUSTRIAL & TRADING,,SOAPS & CHEMICALS INDUSTRIAL & TRADING CO(RECKITT BENCKISER ONLY),EGLV,1703-082W,EVER LOGIC,CNSHK,TC3,HK,AEJEA,TC2,AE,sdsouz6501,5,6.47,455.33,73.8,11837.68,48.37,,202309530,SOAPS & CHEMICALS INDUSTRIAL & TRADING CO(RECKITT BENCKISER ONLY),0,-984.0,-384.0,1,0
5304,4100,6501,1,O,I,,2025-12-26,2025-12-09,2025-12-20,2025-12-21,2026-01-04,2026-01-10,HOUSE,FCL,302480912,,JOLLY BOARD PRIVATE LIMITED,89-Others_General merchandise,JOLLY BOARD PRIVATE LIMITED,6027720,,EMIRATES SPECIALITIES CO.(L.L.C.),,EMIRATES SPECIALITIES CO.(L.L.C.),MEDU,IU549R,MSC YOKOHAMA,INNSA,TC3,IN,AEJEA,TC2,AE,prguru6501,12,7.98,262.28,200.0,111.06,81.51,,302480912,JOLLY BOARD PRIVATE LIMITED,1,24.0,360.0,12,4
5304,4100,6501,1,A,I,,2026-01-14,2026-01-02,2025-12-23,2025-12-23,2025-12-17,2025-12-21,HOUSE,FCL,302480912,,JOLLY BOARD PRIVATE LIMITED,89-Others_General merchandise,JOLLY BOARD PRIVATE LIMITED,6027720,,EMIRATES SPECIALITIES CO.(L.L.C.),,EMIRATES SPECIALITIES CO.(L.L.C.),MEDU,IU549R,MSC YOKOHAMA,INNSA,TC3,IN,AEJEA,TC2,AE,prguru6501,51,9.73,351.42,200.0,280.85,12.5,,302480912,JOLLY BOARD PRIVATE LIMITED,1,0.0,-144.0,1,2
8801,3211,6501,1,O,I,,2026-01-10,2025-12-19,2026-01-13,2026-01-18,2026-01-28,2025-12-26,HOUSE,LCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,12WW,0011W,KOTA PLUMBAGO,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,8,7.06,9.12,35.86,12582.87,25.16,,302348024,SCHENKER LLC,0,120.0,360.0,1,5
5200,300,6501,1,A,I,,2026-01-06,2025-12-01,2025-12-16,2025-12-02,2026-01-15,2026-01-25,HOUSE,FCL,302537367,302422007.0,RECKITT BENCKISER ENA B.V. C/O  ZOBELE ASIA PACIFIC (HONG KONG),,ZOBELE ASIA PACIFIC (HONG KONG) LIMITED (FOR RECKITT BENCKISER),202309530,302422007.0,SOAP & CHEMICALS INDUSTRIAL & TRADING,,SOAPS & CHEMICALS INDUSTRIAL & TRADING CO(RECKITT BENCKISER ONLY),EGLV,1703-082W,EVER LOGIC,CNSHK,TC3,HK,AEJEA,TC2,AE,sdsouz6501,69,2.2,306.11,73.8,10552.39,57.13,,202309530,SOAPS & CHEMICALS INDUSTRIAL & TRADING CO(RECKITT BENCKISER ONLY),1,-336.0,720.0,1,1
5200,300,6501,1,A,I,,2025-12-19,2026-01-12,2026-01-24,2025-12-07,2026-01-07,2025-12-06,HOUSE,LCL,302537367,302422007.0,RECKITT BENCKISER ENA B.V. C/O  ZOBELE ASIA PACIFIC (HONG KONG),,ZOBELE ASIA PACIFIC (HONG KONG) LIMITED (FOR RECKITT BENCKISER),202309530,302422007.0,SOAP & CHEMICALS INDUSTRIAL & TRADING,,SOAPS & CHEMICALS INDUSTRIAL & TRADING CO(RECKITT BENCKISER ONLY),EGLV,1703-082W,EVER LOGIC,CNSHK,TC3,HK,AEJEA,TC2,AE,sdsouz6501,41,1.38,27.86,73.8,12652.97,34.89,,202309530,SOAPS & CHEMICALS INDUSTRIAL & TRADING CO(RECKITT BENCKISER ONLY),0,-1152.0,-408.0,12,4
8801,3211,6501,1,A,I,,2025-12-28,2025-12-28,2025-12-08,2025-12-10,2025-12-03,2025-12-18,HOUSE,LCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,PCIU,0011W,KOTA PLUMBAGO,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,7,2.94,331.33,89.655,10333.96,57.53,,302348024,SCHENKER LLC,1,48.0,-120.0,12,6
8801,3211,6501,1,A,I,,2025-12-28,2026-01-10,2025-12-20,2025-12-09,2026-01-12,2026-01-02,HOUSE,FCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,12WW,008W,VARANYA BHUM,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,14,9.73,456.09,42.04,7429.72,83.01,,302348024,SCHENKER LLC,0,-264.0,552.0,12,6
6051,300,6501,1,A,I,,2025-12-20,2026-01-24,2026-01-06,2026-01-20,2026-01-03,2026-01-16,HOUSE,LCL,302269256,302267969.0,HEWLETT-PACKARD SINGAPORE (PRIVATE),51-Computers,HP SINGAPORE (PRIVATE) LIMITED,202321532,302267969.0,HP EUROPE BV,,HP EUROPE BV,EGLV,182W,ITAL UNIVERSO,THLCH,TC3,TH,AEJEA,TC2,AE,prguru6501,76,3.16,115.63,49.41,2317.41,40.97,,302339745,HP INTERNATIONAL SARL,1,336.0,-72.0,12,5
6051,300,6501,1,A,I,,2026-01-18,2026-01-21,2026-01-17,2026-01-17,2025-12-19,2025-12-08,HOUSE,LCL,302269256,302267969.0,HEWLETT-PACKARD SINGAPORE (PRIVATE),51-Computers,HP SINGAPORE (PRIVATE) LIMITED,202321532,302267969.0,HP EUROPE BV,,HP EUROPE BV,EGLV,182W,ITAL UNIVERSO,THLCH,TC3,TH,AEJEA,TC2,AE,prguru6501,98,9.46,103.3,49.41,10382.87,34.5,,302339745,HP INTERNATIONAL SARL,0,0.0,-696.0,1,6
8601,3211,6501,1,A,I,,2026-01-04,2026-01-16,2026-01-13,2025-12-09,2026-01-23,2025-12-18,HOUSE,FCL,8028181,,"HONDA MOTORCYCLE(SHANGHAI) CO.,LTD.",,"HONDA MOTORCYCLE (SHANGHAI) CO.,LTD.",302269656,302164078.0,HONDA GULF FZE,,HONDA GULF FZE,ECUI,937W,NORTHERN GUARD,CNSHK,TC3,CN,AEJEA,TC2,AE,prguru6501,37,1.61,133.67,1.868,12191.13,26.24,,302269656,HONDA GULF FZE,0,-840.0,240.0,1,6
5304,4100,6501,1,O,I,,2026-01-23,2025-12-27,2026-01-25,2026-01-28,2026-01-13,2026-01-20,HOUSE,LCL,302480912,,JOLLY BOARD PRIVATE LIMITED,89-Others_General merchandise,JOLLY BOARD PRIVATE LIMITED,6027720,,EMIRATES SPECIALITIES CO.(L.L.C.),,EMIRATES SPECIALITIES CO.(L.L.C.),MEDU,IU549R,MSC YOKOHAMA,INNSA,TC3,IN,AEJEA,TC2,AE,prguru6501,44,2.51,274.41,200.0,13137.54,21.97,,302480912,JOLLY BOARD PRIVATE LIMITED,1,72.0,-288.0,1,4
5200,300,6501,1,O,I,,2026-01-06,2026-01-30,2025-12-25,2025-12-18,2026-01-29,2026-01-19,HOUSE,FCL,302537367,302422007.0,RECKITT BENCKISER ENA B.V. C/O  ZOBELE ASIA PACIFIC (HONG KONG),,ZOBELE ASIA PACIFIC (HONG KONG) LIMITED (FOR RECKITT BENCKISER),202309530,302422007.0,SOAP & CHEMICALS INDUSTRIAL & TRADING,,SOAPS & CHEMICALS INDUSTRIAL & TRADING CO(RECKITT BENCKISER ONLY),EGLV,1703-082W,EVER LOGIC,CNSHK,TC3,HK,AEJEA,TC2,AE,sdsouz6501,71,0.29,161.17,73.8,14413.19,25.88,,202309530,SOAPS & CHEMICALS INDUSTRIAL & TRADING CO(RECKITT BENCKISER ONLY),0,-168.0,840.0,1,1
6051,300,6501,1,A,I,,2025-12-28,2026-01-18,2025-12-03,2025-12-26,2026-01-28,2025-12-01,HOUSE,LCL,302269256,302267969.0,HEWLETT-PACKARD SINGAPORE (PRIVATE),51-Computers,HP SINGAPORE (PRIVATE) LIMITED,202321532,302267969.0,HP EUROPE BV,,HP EUROPE BV,EGLV,182W,ITAL UNIVERSO,THLCH,TC3,TH,AEJEA,TC2,AE,prguru6501,5,3.53,201.52,49.41,13837.52,55.42,,302339745,HP INTERNATIONAL SARL,0,552.0,1344.0,12,6
8601,3211,6501,1,O,I,,2025-12-23,2025-12-17,2025-12-21,2026-01-24,2025-12-11,2026-01-16,HOUSE,LCL,8028181,,"HONDA MOTORCYCLE(SHANGHAI) CO.,LTD.",,"HONDA MOTORCYCLE (SHANGHAI) CO.,LTD.",302269656,302164078.0,HONDA GULF FZE,,HONDA GULF FZE,ECUI,937W,NORTHERN GUARD,CNSHK,TC3,CN,AEJEA,TC2,AE,prguru6501,50,9.15,221.93,1.868,9081.82,9.23,,302269656,HONDA GULF FZE,1,816.0,-240.0,12,1
8801,3211,6501,1,A,I,,2025-12-23,2025-12-26,2025-12-13,2025-12-16,2025-12-31,2026-01-20,HOUSE,FCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,7ESL,02552W,ESL WASL,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,50,7.14,276.3,76.505,19956.02,29.32,,302348024,SCHENKER LLC,1,72.0,432.0,12,1
8801,3211,6501,1,A,I,,2025-12-29,2025-12-02,2026-01-28,2026-01-27,2025-12-15,2025-12-01,HOUSE,FCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,PCIU,0011W,KOTA PLUMBAGO,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,86,1.51,52.64,89.655,8871.44,57.66,,302348024,SCHENKER LLC,0,-24.0,-1056.0,12,0
8801,3211,6501,1,O,I,,2026-01-23,2026-01-30,2025-12-17,2026-01-16,2026-01-20,2026-01-04,HOUSE,FCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,12WW,0011W,KOTA PLUMBAGO,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,68,6.91,420.5,35.86,12180.65,85.93,,302348024,SCHENKER LLC,0,720.0,816.0,1,4
8801,3211,6501,1,A,I,,2025-12-06,2026-01-30,2025-12-02,2025-12-31,2026-01-03,2026-01-08,HOUSE,LCL,302115978,10048597.0,BOSCH (CHINA) INVESTMENT LTD.,56-Imaging Machine/Copying Machine,BOSCH (CHINA) INVESTMENT LTD.,302348024,,SCHENKER LLC,,SCHENKER LLC,12WW,0011W,KOTA PLUMBAGO,CNSHA,TC3,CN,AEJEA,TC2,AE,aulang6501,59,3.34,464.09,35.86,12946.6,84.2,,302348024,SCHENKER LLC,1,696.0,768.0,12,5
5304,4100,6501,1,A,I,,2026-01-11,2025-12-10,2025-12-21,2026-01-20,2026-01-26,2025-12-30,HOUSE,LCL,302480912,,JOLLY BOARD PRIVATE LIMITED,89-Others_General merchandise,JOLLY BOARD PRIVATE LIMITED,6027720,,EMIRATES SPECIALITIES CO.(L.L.C.),,EMIRATES SPECIALITIES CO.(L.L.C.),MEDU,IU549R,MSC YOKOHAMA,INNSA,TC3,IN,AEJEA,TC2,AE,prguru6501,2,1.96,482.17,200.0,11469.05,15.0,,302480912,JOLLY BOARD PRIVATE LIMITED,0,720.0,864.0,1,6
8601,3211,6501,1,O,I,,2026-01-04,2025-12-04,2026-01-21,2026-01-20,2025-12-15,2025-12-25,HOUSE,FCL,8028181,,"HONDA MOTORCYCLE(SHANGHAI) CO.,LTD.",,"HONDA MOTORCYCLE (SHANGHAI) CO.,LTD.",302269656,302164078.0,HONDA GULF FZE,,HONDA GULF FZE,ECUI,937W,NORTHERN GUARD,CNSHK,TC3,CN,AEJEA,TC2,AE,prguru6501,20,7.8,294.99,1.868,15076.59,51.24,,302269656,HONDA GULF FZE,1,-24.0,-888.0,1,6
8811,3211,6501,1,A,I,,2025-12-07,2025-12-30,2026-01-25,2025-12-23,2025-12-11,2026-01-18,HOUSE,LCL,302521817,302422007.0,"QINGDAO LONDON DUREX CO.,LTD.",31-Retailing,"QINGDAO LONDON DUREX CO.,LTD.",202318761,302422007.0,RECKITT BENCKISER ARABIA FZE,,RECKITT BENCKISER ARABIA FZE,HDMU,0022W,HMM RAON,CNTAO,TC3,CN,AEJEA,TC2,AE,sdsouz6501,2,1.2,278.66,25.0,525.93,53.57,,202318761,RECKITT BENCKISER ARABIA FZE,1,-792.0,-1080.0,12,6
